pair	retinal_trait	systemic_disease	locus_index	locus_id	chr	start	stop	n_snps	rho	rho_lower	rho_upper	native_lava_p	old_p	old_q	raw_rho	raw_r2	univ_p_retina	univ_p_systemic	native_q	direction	old_significant	native_significant	classification_change	old_native_q	new_q_native_global	old_status	leave_CAD_out_status
ret_crae__sys_t2d_scott2017	ret_crae	sys_t2d_scott2017	9	9	1	6136815	7711794	504	0.656141	-0.11433	1.0	0.102812	0.0245199152984048	0.203091854549225	0.656140990493551	0.430520999405858	0.0318711	0.0144382	0.5507696879032259	positive	False	False	NULL_BOTH	0.5507696879032259	0.5529220675739089	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ckd_wuttke2019	ret_crae	sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	-0.642073	-1.0	0.12829	0.0964976	0.0264454000509814	0.213626824208807	-0.642073315237896	0.412258142140582	0.0318711	0.00801728	0.5408815402235815	negative	False	False	NULL_BOTH	0.5408815402235815	0.5432378320726916	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_sle_bentham2015	ret_crae	sys_sle_bentham2015	9	9	1	6136815	7711794	504	0.11874	-0.59921	0.95362	0.688979	0.760973058760773	0.986790398885349	0.118740104750735	0.0140992124762156	0.0318711	4.54624e-06	0.9163051708794234	positive	False	False	NULL_BOTH	0.9163051708794234	0.9186225370521173	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_t2d_scott2017	ret_crve	sys_t2d_scott2017	9	9	1	6136815	7711794	504	-0.034049	-0.72811	0.63293	0.903779	0.921693014158737	0.998589793812814	-0.0340489733230859	0.0011593325843561	1.48209e-05	0.0144382	0.9782455298790176	negative	False	False	NULL_BOTH	0.9782455298790176	0.9794831471867612	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_ckd_wuttke2019	ret_crve	sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	-0.11484	-0.78853	0.49051	0.669661	0.72226432846601	0.983112615621693	-0.11483974609935	0.0131881672841632	1.48209e-05	0.00801728	0.909180033263502	negative	False	False	NULL_BOTH	0.909180033263502	0.9119118215898289	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_t2d_scott2017	ret_avr	sys_t2d_scott2017	9	9	1	6136815	7711794	504	0.343651	-0.34576	1.0	0.285834	0.31675436866847	0.817703491892505	0.343651494476126	0.118096349655675	0.0011693	0.0144382	0.7301751658817875	positive	False	False	NULL_BOTH	0.7301751658817875	0.7340753193324372	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_ckd_wuttke2019	ret_avr	sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	-0.265201	-1.0	0.41646	0.387613	0.468114349740173	0.91216763722525	-0.265200518643176	0.0703313150886093	0.0011693	0.00801728	0.7875697951752042	negative	False	False	NULL_BOTH	0.7875697951752042	0.7913536427046263	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_pd_nalls2019_clinical	ret_avr	sys_pd_nalls2019_clinical	9	9	1	6136815	7711794	504	0.0696508	-0.60405	0.75486	0.805379	0.844688274968225	0.995144758317208	0.0696507665769216	0.0048512292847527	0.0011693	0.00193682	0.9517739998665896	positive	False	False	NULL_BOTH	0.9517739998665896	0.9528977519095789	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_density__sys_t2d_scott2017	ret_art_density	sys_t2d_scott2017	9	9	1	6136815	7711794	504	-0.296962	-1.0	0.51771	0.401461	0.440904232462354	0.897752147905236	-0.296961928805466	0.0881863871598628	0.00709278	0.0144382	0.7941646985556879	negative	False	False	NULL_BOTH	0.7941646985556879	0.7987056315424009	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_density__sys_ckd_wuttke2019	ret_art_density	sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	-0.366459	-1.0	0.36475	0.279365	0.292846370840969	0.792950261858289	-0.366459339386835	0.134292447423836	0.00709278	0.00801728	0.7264499439279773	negative	False	False	NULL_BOTH	0.7264499439279773	0.7311636736697876	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_t2d_scott2017	ret_ven_density	sys_t2d_scott2017	9	9	1	6136815	7711794	504	-0.183335	-1.0	0.69725	0.616828	0.678627001771164	0.975127692359068	-0.183334547557291	0.0336115563280368	0.0119209	0.0144382	0.8909019437360969	negative	False	False	NULL_BOTH	0.8909019437360969	0.8939479315241402	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_ckd_wuttke2019	ret_ven_density	sys_ckd_wuttke2019	9	9	1	6136815	7711794	504	-0.314	-1.0	0.47455	0.369868	0.392755182033393	0.870673948090212	-0.31400021974481	0.0985961379997886	0.0119209	0.00801728	0.7798524196619852	negative	False	False	NULL_BOTH	0.7798524196619852	0.78394482616736	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_stroke_megastroke2018	ret_crve	sys_stroke_megastroke2018	10	10	1	7711795	8580987	233	0.7439	0.1866	1.0	0.0143967	0.0003077524058028	0.0071667740355708	0.743899768525727	0.55338686561263	0.0130733	3.25742e-05	0.3348470577682403	positive	True	False	OLD_SIG_NATIVE_NULL	0.3348470577682403	0.33617390339660336	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_t2d_scott2017	ret_crve	sys_t2d_scott2017	10	10	1	7711795	8580987	233	-0.668649	-1.0	0.09269	0.0837229	0.0167459647201687	0.15794738154985	-0.668648806827765	0.447091226872193	0.0130733	0.0131798	0.5200397896962617	negative	False	False	NULL_BOTH	0.5200397896962617	0.5228815672385622	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_stroke_megastroke2018	ret_avr	sys_stroke_megastroke2018	10	10	1	7711795	8580987	233	-0.666959	-1.0	-0.1376	0.0191292	0.0024761379955563	0.0379869876904899	-0.666959040563079	0.444834361788823	0.00526177	3.25742e-05	0.352728642054129	negative	True	False	OLD_SIG_NATIVE_NULL	0.352728642054129	0.3530276917874396	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_t2d_scott2017	ret_avr	sys_t2d_scott2017	10	10	1	7711795	8580987	233	0.494144	-0.24348	1.0	0.172108	0.121051272591952	0.532613572452518	0.494143754069186	0.244178049685588	0.00526177	0.0131798	0.6319029526046706	positive	False	False	NULL_BOTH	0.6319029526046706	0.6362721722580645	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_density__sys_stroke_megastroke2018	ret_art_density	sys_stroke_megastroke2018	10	10	1	7711795	8580987	233	-0.275659	-1.0	0.34077	0.346373	0.424898018016728	0.889963157181323	-0.275658985126093	0.0759878760807476	0.00926216	3.25742e-05	0.7673400852926464	negative	False	False	NULL_BOTH	0.7673400852926464	0.7710221941342138	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_density__sys_t2d_scott2017	ret_art_density	sys_t2d_scott2017	10	10	1	7711795	8580987	233	0.958809	0.28601	1.0	0.0114848	3.87016603413516e-08	3.24398049504749e-06	0.958809361850725	0.919315392372594	0.00926216	0.0131798	0.3217739735571878	positive	True	False	OLD_SIG_NATIVE_NULL	0.3217739735571878	0.32417484901960786	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_stroke_megastroke2018	ret_ven_density	sys_stroke_megastroke2018	10	10	1	7711795	8580987	233	0.140375	-0.48275	0.85006	0.614675	0.676153328403613	0.974558336758511	0.140375491714663	0.0197052786741335	0.00444876	3.25742e-05	0.89005754746594	positive	False	False	NULL_BOTH	0.89005754746594	0.8933478280388053	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_t2d_scott2017	ret_ven_density	sys_t2d_scott2017	10	10	1	7711795	8580987	233	0.318596	-0.48219	1.0	0.373756	0.40026030246563	0.87585874309902	0.318595759315045	0.10150325785353	0.00444876	0.0131798	0.7816236278136314	positive	False	False	NULL_BOTH	0.7816236278136314	0.7855370956354302	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_ad_kunkle2019	ret_rnfl_left	sys_ad_kunkle2019	11	11	1	8580988	9475966	280	0.522842	-0.02433	1.0	0.0609047	0.0451422755098049	0.301073143215619	0.522841612018022	0.273363351257604	5.03717e-08	0.0262441	0.4731867788596491	positive	False	False	NULL_BOTH	0.4731867788596491	0.47337966385215324	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_pd_nalls2019_clinical	ret_rnfl_left	sys_pd_nalls2019_clinical	11	11	1	8580988	9475966	280	0.368142	-0.20466	1.0	0.186786	0.223554778000145	0.710450186131067	0.368142476330237	0.135528882878559	5.03717e-08	0.0262044	0.6474852890686147	positive	False	False	NULL_BOTH	0.6474852890686147	0.6508254029487764	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_stroke_megastroke2018	ret_gcipl_left	sys_stroke_megastroke2018	11	11	1	8580988	9475966	280	-0.0317876	-0.63829	0.55809	0.903264	0.917425770019128	0.998589793812814	-0.031787577182416	0.001010450063128	0.000102323	0.00141446	0.9782455298790176	negative	False	False	NULL_BOTH	0.9782455298790176	0.9793881828887627	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_ad_kunkle2019	ret_gcipl_left	sys_ad_kunkle2019	11	11	1	8580988	9475966	280	-0.0798723	-0.96368	0.66545	0.802125	0.848843172844707	0.995144758317208	-0.0798723276550703	0.0063795887250389	0.000102323	0.0262441	0.9512282820867548	negative	False	False	NULL_BOTH	0.9512282820867548	0.9524454944401345	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_pd_nalls2019_clinical	ret_gcipl_left	sys_pd_nalls2019_clinical	11	11	1	8580988	9475966	280	-0.397763	-1.0	0.28014	0.212085	0.217455760239503	0.702708753802082	-0.397762831878657	0.158215270424129	0.000102323	0.0262044	0.6735405566443594	negative	False	False	NULL_BOTH	0.6735405566443594	0.6770584428352597	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_stroke_megastroke2018	ret_inl_left	sys_stroke_megastroke2018	11	11	1	8580988	9475966	280	0.0733094	-0.63438	0.83285	0.806231	0.839888777018308	0.995144758317208	0.0733093772148272	0.0053742647876258	0.00296748	0.00141446	0.9519822839242869	positive	False	False	NULL_BOTH	0.9519822839242869	0.9530655825167612	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_ad_kunkle2019	ret_inl_left	sys_ad_kunkle2019	11	11	1	8580988	9475966	280	-0.283241	-1.0	0.56012	0.432448	0.47114771786743	0.913048672283519	-0.283240779168572	0.0802253389840196	0.00296748	0.0262441	0.8097086750757522	negative	False	False	NULL_BOTH	0.8097086750757522	0.8132037581425876	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_pd_nalls2019_clinical	ret_inl_left	sys_pd_nalls2019_clinical	11	11	1	8580988	9475966	280	-0.0291644	-1.0	0.94414	0.935485	0.952136002591032	0.998589793812814	-0.0291643803914921	0.0008505610836195	0.00296748	0.0262044	0.9857800961218176	negative	False	False	NULL_BOTH	0.9857800961218176	0.9867160587694288	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_ad_kunkle2019	ret_inl_elm_left	sys_ad_kunkle2019	11	11	1	8580988	9475966	280	-1.0	-1.0	-0.36855	0.00259293	1.75808630260327e-09	2.43302662221206e-07	-1.0744833172904	1.15451439913539	0.00161128	0.0262441	0.2245981712215909	negative	True	False	OLD_SIG_NATIVE_NULL	0.2245981712215909	0.2304001884121622	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_pd_nalls2019_clinical	ret_inl_elm_left	sys_pd_nalls2019_clinical	11	11	1	8580988	9475966	280	0.122342	-0.72816	1.0	0.727184	0.78475361552083	0.989826274406316	0.122342256156049	0.0149676276413524	0.00161128	0.0262044	0.9282987020898392	positive	False	False	NULL_BOTH	0.9282987020898392	0.9307187941258585	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_ad_kunkle2019	ret_isos_rpe_left	sys_ad_kunkle2019	11	11	1	8580988	9475966	280	-0.45077	-1.0	0.32127	0.213902	0.188024528696102	0.661283885107098	-0.450770027099558	0.203193617331336	0.00310599	0.0262441	0.6758133224732461	negative	False	False	NULL_BOTH	0.6758133224732461	0.6794412059312639	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_pd_nalls2019_clinical	ret_isos_rpe_left	sys_pd_nalls2019_clinical	11	11	1	8580988	9475966	280	-0.725157	-1.0	0.00178	0.0468757	0.0040829351756981	0.0558638880295958	-0.725156552483157	0.525852025609258	0.00310599	0.0262044	0.443250613772242	negative	False	False	NULL_BOTH	0.443250613772242	0.44324996687293733	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_macular_total_left__sys_ckd_wuttke2019	ret_macular_total_left	sys_ckd_wuttke2019	11	11	1	8580988	9475966	280	-0.279946	-1.0	0.47378	0.39203	0.451813532879267	0.902709781347094	-0.279946036010961	0.0783697830782504	0.00179153	0.0112821	0.7894448554225992	negative	False	False	NULL_BOTH	0.7894448554225992	0.7933590277924829	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_macular_total_left__sys_ad_kunkle2019	ret_macular_total_left	sys_ad_kunkle2019	11	11	1	8580988	9475966	280	-0.581604	-1.0	0.11063	0.101184	0.0430300677953851	0.291820298976819	-0.581603631488294	0.338262784160371	0.00179153	0.0262441	0.5487430653978538	negative	False	False	NULL_BOTH	0.5487430653978538	0.5507212912827782	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_stroke_megastroke2018	ret_art_tort	sys_stroke_megastroke2018	11	11	1	8580988	9475966	280	-0.0460973	-0.68821	0.57767	0.863979	0.886246992416384	0.99748270806353	-0.0460972791261304	0.0021249591428322	0.000252795	0.00141446	0.969786499197364	negative	False	False	NULL_BOTH	0.969786499197364	0.9703676332320659	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_ckd_wuttke2019	ret_art_tort	sys_ckd_wuttke2019	11	11	1	8580988	9475966	280	0.347969	-0.28676	1.0	0.252697	0.284408112009749	0.783653958004229	0.347968959934578	0.121082397077952	0.000252795	0.0112821	0.7096936885107283	positive	False	False	NULL_BOTH	0.7096936885107283	0.7137483594577941	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_stroke_megastroke2018	ret_ven_tort	sys_stroke_megastroke2018	11	11	1	8580988	9475966	280	0.481005	-0.26165	1.0	0.174891	0.136831282321479	0.567375780674784	0.481004987163322	0.231365797675987	0.0295056	0.00141446	0.6345958993865031	positive	False	False	NULL_BOTH	0.6345958993865031	0.6385729360687022	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_tort__sys_ckd_wuttke2019	ret_ven_tort	sys_ckd_wuttke2019	11	11	1	8580988	9475966	280	0.539926	-0.2687	1.0	0.174583	0.0992035475925815	0.484619870900381	0.539926400168796	0.291520517599235	0.0295056	0.0112821	0.6345958993865031	positive	False	False	NULL_BOTH	0.6345958993865031	0.6385729360687022	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_stroke_megastroke2018	ret_crae	sys_stroke_megastroke2018	11	11	1	8580988	9475966	280	0.393102	-0.14404	1.0	0.146757	0.18404955050337	0.655459135025472	0.393101833919968	0.154529051831242	0.000277254	0.00141446	0.607157485287249	positive	False	False	NULL_BOTH	0.607157485287249	0.6105388980036298	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ckd_wuttke2019	ret_crae	sys_ckd_wuttke2019	11	11	1	8580988	9475966	280	0.436684	-0.18246	1.0	0.152176	0.149991107890662	0.595548973066763	0.436683755606993	0.190692702411028	0.000277254	0.0112821	0.6140705380410023	positive	False	False	NULL_BOTH	0.6140705380410023	0.6176777219762706	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_sle_bentham2015	ret_crae	sys_sle_bentham2015	11	11	1	8580988	9475966	280	0.360085	-0.15677	1.0	0.160151	0.221151522220771	0.707126004443815	0.360084736328474	0.129661017336746	0.000277254	0.000383412	0.6214944093763691	positive	False	False	NULL_BOTH	0.6214944093763691	0.6253528229982964	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ibd_delange2017	ret_crae	sys_ibd_delange2017	11	11	1	8580988	9475966	280	-0.27549	-0.85949	0.21629	0.252125	0.313472387864441	0.815366531203262	-0.275490157447098	0.0758948268502269	0.000277254	4.38994e-05	0.7092514700095207	negative	False	False	NULL_BOTH	0.7092514700095207	0.7133157678835718	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_stroke_megastroke2018	ret_avr	sys_stroke_megastroke2018	11	11	1	8580988	9475966	280	0.195637	-0.36893	0.89482	0.466154	0.547330758861988	0.939948115066096	0.195637100514096	0.0382738750975626	0.000223505	0.00141446	0.8267261915560594	positive	False	False	NULL_BOTH	0.8267261915560594	0.8299576324110672	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_ckd_wuttke2019	ret_avr	sys_ckd_wuttke2019	11	11	1	8580988	9475966	280	0.428993	-0.20338	1.0	0.157366	0.149123380099494	0.593789499868673	0.428993160276966	0.184035131564418	0.000223505	0.0112821	0.6186011804733728	positive	False	False	NULL_BOTH	0.6186011804733728	0.6223787060041408	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_pd_nalls2019_clinical	ret_avr	sys_pd_nalls2019_clinical	11	11	1	8580988	9475966	280	0.347882	-0.34557	1.0	0.285025	0.308135827834193	0.809556507266518	0.34788217187064	0.121022005505434	0.000223505	0.0262044	0.730111635444744	positive	False	False	NULL_BOTH	0.730111635444744	0.7340454750364637	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_rnfl_left__sys_pd_nalls2019_clinical	ret_rnfl_left	sys_pd_nalls2019_clinical	12	12	1	9475967	10753427	243	0.102396	-0.66859	0.97377	0.750339	0.806373501590736	0.991216895040208	0.102396394199152	0.010485021544988	0.0105877	0.000540059	0.9360383782273964	positive	False	False	NULL_BOTH	0.9360383782273964	0.9377628166503108	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_gcipl_left__sys_pd_nalls2019_clinical	ret_gcipl_left	sys_pd_nalls2019_clinical	12	12	1	9475967	10753427	243	-0.219881	-1.0	0.46307	0.468986	0.550918879382107	0.941027791560194	-0.219880525361901	0.0483474454334257	0.00431568	0.000540059	0.8273421196388262	negative	False	False	NULL_BOTH	0.8273421196388262	0.8306002245402565	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_left__sys_pd_nalls2019_clinical	ret_inl_left	sys_pd_nalls2019_clinical	12	12	1	9475967	10753427	243	-0.0809456	-1.0	0.75144	0.813238	0.858202762583361	0.995211505084785	-0.0809455818611776	0.0065521872228445	0.0218007	0.000540059	0.9538503888251896	negative	False	False	NULL_BOTH	0.9538503888251896	0.9545358810559166	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_inl_elm_left__sys_pd_nalls2019_clinical	ret_inl_elm_left	sys_pd_nalls2019_clinical	12	12	1	9475967	10753427	243	-0.202984	-1.0	0.48755	0.515033	0.593633312718943	0.955621748866004	-0.202983755799495	0.041202405118469	0.00662369	0.000540059	0.8481900975534221	negative	False	False	NULL_BOTH	0.8481900975534221	0.8522408466200131	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_isos_rpe_left__sys_pd_nalls2019_clinical	ret_isos_rpe_left	sys_pd_nalls2019_clinical	12	12	1	9475967	10753427	243	-0.315677	-1.0	0.38574	0.324618	0.372742731792807	0.859379764919759	-0.315677380584858	0.0996522086129175	0.00963034	0.000540059	0.7553400060420314	negative	False	False	NULL_BOTH	0.7553400060420314	0.7590585044374172	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_tort__sys_t2d_scott2017	ret_art_tort	sys_t2d_scott2017	12	12	1	9475967	10753427	243	0.022899	-0.87784	0.97282	0.946547	0.960623842724428	0.998589793812814	0.0228990055669482	0.0005243644559551	0.0002662	0.0265859	0.9880727237477902	positive	False	False	NULL_BOTH	0.9880727237477902	0.9888519088920286	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_t2d_scott2017	ret_crae	sys_t2d_scott2017	12	12	1	9475967	10753427	243	0.379296	-0.79342	1.0	0.418566	0.404231051031393	0.876725683465319	0.379295941091299	0.143865410928334	0.0494753	0.0265859	0.8021874938716654	positive	False	False	NULL_BOTH	0.8021874938716654	0.8061430824794221	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_t2d_scott2017	ret_crve	sys_t2d_scott2017	12	12	1	9475967	10753427	243	-0.50967	-1.0	0.48835	0.260305	0.190332006700017	0.663839688353471	-0.509670054577148	0.259763564532673	0.0357724	0.0265859	0.7162124773338853	negative	False	False	NULL_BOTH	0.7162124773338853	0.7199903599517492	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_t2d_scott2017	ret_avr	sys_t2d_scott2017	12	12	1	9475967	10753427	243	0.621323	-0.07649	1.0	0.0886779	0.0258857562324359	0.210726234329673	0.621322548572784	0.386041709364979	0.00126752	0.0265859	0.5281681334976472	positive	False	False	NULL_BOTH	0.5281681334976472	0.5298095387701928	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_pd_nalls2019_clinical	ret_avr	sys_pd_nalls2019_clinical	12	12	1	9475967	10753427	243	0.0628291	-0.60095	0.7577	0.825968	0.853777074686426	0.995144758317208	0.0628291122757439	0.003947497349358	0.00126752	0.000540059	0.9567238997254544	positive	False	False	NULL_BOTH	0.9567238997254544	0.9572955707931051	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ckd_wuttke2019	ret_crae	sys_ckd_wuttke2019	13	13	1	10753428	11709173	161	-0.0309556	-1.0	0.87294	0.929644	0.948374583781282	0.998589793812814	-0.0309556373660866	0.0009582514847407	0.00718578	0.00753902	0.9850541391148324	negative	False	False	NULL_BOTH	0.9850541391148324	0.9855468210784313	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crae__sys_ibd_delange2017	ret_crae	sys_ibd_delange2017	13	13	1	10753428	11709173	161	0.272992	-0.48462	1.0	0.423819	0.47736340004108	0.915194179248004	0.272992144620154	0.0745247110243109	0.00718578	0.00485333	0.8053561216477151	positive	False	False	NULL_BOTH	0.8053561216477151	0.808788219049205	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_crve__sys_ckd_wuttke2019	ret_crve	sys_ckd_wuttke2019	13	13	1	10753428	11709173	161	-0.0340939	-1.0	1.0	0.932884	0.946722759388284	0.998589793812814	-0.0340939366399772	0.0011623965156106	0.0381178	0.00753902	0.9854352262756318	negative	False	False	NULL_BOTH	0.9854352262756318	0.9860837566957084	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_avr__sys_ckd_wuttke2019	ret_avr	sys_ckd_wuttke2019	13	13	1	10753428	11709173	161	-0.0212774	-1.0	0.94864	0.954012	0.966735512066575	0.999121729139754	-0.0212774088883563	0.0004527281290022	0.0144428	0.00753902	0.9898755031606056	negative	False	False	NULL_BOTH	0.9898755031606056	0.9904820378835881	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_art_density__sys_ckd_wuttke2019	ret_art_density	sys_ckd_wuttke2019	13	13	1	10753428	11709173	161	0.0846708	-0.98669	1.0	0.831647	0.866911901325991	0.996391402445988	0.0846708053239866	0.0071691452742124	0.0316772	0.00753902	0.9588099291447912	positive	False	False	NULL_BOTH	0.9588099291447912	0.959103440855346	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
ret_ven_density__sys_ckd_wuttke2019	ret_ven_density	sys_ckd_wuttke2019	13	13	1	10753428	11709173	161	-0.105226	-0.92223	0.65284	0.737261	0.79608467367604	0.990875694726324	-0.105226324298668	0.0110725793254084	0.000779964	0.00753902	0.932488788755173	negative	False	False	NULL_BOTH	0.932488788755173	0.9347627497650767	NOT_FDR_POSITIVE	NOT_FDR_POSITIVE
